Cl_pop,1,-0.98933,-0.070457,0.010673,-0.26399,0.3883,-0.65359,-0.064252,-0.12292,6.2733e-12
beta_Cl_tSCRMGDL,-0.98933,1,0.086791,-0.012209,0.2658,-0.41396,0.65617,0.075877,0.1361,-6.1258e-12
V1_pop,-0.070457,0.086791,1,0.18894,-0.16521,0.0018148,0.0549,0.15323,0.010204,-8.9393e-12
V2_pop,0.010673,-0.012209,0.18894,1,-0.04912,-0.025221,-0.016979,0.081298,-0.044845,-6.2147e-12
omega_Cl,-0.26399,0.2658,-0.16521,-0.04912,1,-0.56292,0.20311,0.19131,0.064111,-2.14e-11
omega_V1,0.3883,-0.41396,0.0018148,-0.025221,-0.56292,1,-0.24726,-0.32467,-0.14132,3.0636e-11
omega_Q,-0.65359,0.65617,0.0549,-0.016979,0.20311,-0.24726,1,-0.017826,0.053041,-7.0525e-12
omega_V2,-0.064252,0.075877,0.15323,0.081298,0.19131,-0.32467,-0.017826,1,0.06894,-8.4483e-12
a,-0.12292,0.1361,0.010204,-0.044845,0.064111,-0.14132,0.053041,0.06894,1,-4.7963e-10
b,6.2733e-12,-6.1258e-12,-8.9393e-12,-6.2147e-12,-2.14e-11,3.0636e-11,-7.0525e-12,-8.4483e-12,-4.7963e-10,1
